customer_id,first_name,last_name,email,phone,company,city,account_value,last_active,num_accounts,growth_rate,status
CUST-00555,Jennifer,Miller,jennifer.miller@business.net,+1-688-269-1136,Web Services LLC,"Atlanta, GA",21774.55,2025-06-14,5,11.0,active
CUST-00556,Sarah,Moore,sarah.moore@company.com,+1-551-689-9505,Network Solutions,"Boston, MA",95724.97,2025-07-27,1,1.3,active
CUST-00557,James,Martinez,james.martinez@company.com,,,"Chicago, IL",69721.7,2025-05-18,2,19.7,inactive
CUST-00558,Christopher,Jackson,christopher.jackson@company.com,+1-388-789-2658,Analytics Group,"Los Angeles, CA",52886.82,2025-08-23,1,4.6,churned
CUST-00559,Jessica,Anderson,,+1-456-399-2893,Data Systems Inc,"Austin, TX",3674.46,2025-08-16,3,-1.2,churned
CUST-00560,Ashley,Moore,ashley.moore@yahoo.com,+1-667-149-5793,,"Charlotte, NC",6285.41,2025-09-12,3,13.0,churned
CUST-00561,Sarah,Jackson,sarah.jackson@company.com,+1-939-577-3224,Cloud Solutions,"Nashville, TN",94946.51,2025-07-30,2,13.1,pending
CUST-00562,Daniel,Wilson,daniel.wilson@business.net,+1-337-637-4682,Software Partners,"Charlotte, NC",57593.2,2025-10-03,3,11.2,active
CUST-00563,Michael,Smith,michael.smith@company.com,+1-944-849-2090,Software Partners,"Denver, CO",26680.92,2025-06-29,5,20.8,churned
CUST-00564,Christopher,Miller,christopher.miller@outlook.com,,Analytics Group,"San Diego, CA",55567.99,2025-06-24,2,11.8,inactive
CUST-00565,Christopher,Miller,christopher.miller@business.net,+1-658-521-6786,Cloud Solutions,"Phoenix, AZ",53379.74,2025-06-18,3,11.1,churned
CUST-00566,Michelle,Moore,michelle.moore@yahoo.com,+1-571-134-4912,Platform Inc,"Portland, OR",45120.06,2025-07-26,2,-6.0,inactive
CUST-00567,Amanda,Hernandez,amanda.hernandez@yahoo.com,+1-571-369-1220,Cloud Solutions,"New York, NY",9857.87,2025-09-30,2,22.6,pending
CUST-00568,William,Miller,william.miller@gmail.com,+1-496-525-9094,Network Solutions,"Portland, OR",27801.47,2025-06-16,1,-9.6,inactive
CUST-00569,Jennifer,Hernandez,jennifer.hernandez@business.net,+1-535-217-9564,Analytics Group,"Portland, OR",77395.74,2025-05-27,4,13.1,inactive
CUST-00570,Ashley,Taylor,ashley.taylor@company.com,+1-294-869-2576,Analytics Group,"Charlotte, NC",77922.22,2025-05-26,3,17.4,inactive
CUST-00571,Andrew,Miller,andrew.miller@business.net,+1-505-633-7767,Cloud Solutions,"Phoenix, AZ",68264.87,2025-06-16,4,10.6,churned
CUST-00572,Nicole,Rodriguez,nicole.rodriguez@company.com,+1-952-377-2624,Software Partners,"San Diego, CA",82647.53,2025-05-24,5,15.7,inactive
CUST-00573,Michael,Hernandez,michael.hernandez@outlook.com,+1-851-491-6823,Network Solutions,"Chicago, IL",61700.06,2025-07-21,1,13.5,pending
CUST-00574,Matthew,Williams,matthew.williams@outlook.com,+1-362-608-9906,Web Services LLC,"Los Angeles, CA",49239.32,2025-06-18,1,19.7,churned
CUST-00575,Jessica,Brown,jessica.brown@company.com,+1-712-491-8112,Cloud Solutions,"Seattle, WA",32323.56,2025-07-29,3,15.3,pending
CUST-00576,Matthew,Jackson,matthew.jackson@gmail.com,+1-639-664-4827,Cloud Solutions,"Nashville, TN",13141.75,2025-08-06,1,22.1,pending
CUST-00577,Michael,Taylor,michael.taylor@company.com,+1-774-304-4985,Data Systems Inc,"Phoenix, AZ",86738.79,2025-06-01,2,24.9,churned
CUST-00578,Sarah,Martinez,sarah.martinez@gmail.com,+1-605-625-7837,Tech Corp,"Chicago, IL",85427.13,2025-09-08,2,18.3,pending
CUST-00579,Amanda,Taylor,amanda.taylor@yahoo.com,+1-418-271-9135,Software Partners,"Miami, FL",5742.33,2025-07-12,3,2.4,churned
CUST-00580,David,Jackson,david.jackson@gmail.com,+1-625-617-1981,Web Services LLC,"Charlotte, NC",67815.57,2025-09-11,2,18.4,pending
CUST-00581,David,Taylor,david.taylor@company.com,,Software Partners,"Portland, OR",25843.27,2025-04-11,1,-1.4,pending
CUST-00582,Robert,Martin,robert.martin@business.net,+1-493-710-6285,Cloud Solutions,"Boston, MA",99481.44,2025-09-18,5,-0.6,inactive
CUST-00583,Lisa,Martinez,lisa.martinez@yahoo.com,+1-322-530-4619,Platform Inc,"Boston, MA",92779.6,2025-06-12,1,-4.8,pending
CUST-00584,Jessica,Davis,jessica.davis@gmail.com,+1-619-832-9705,Tech Corp,"Chicago, IL",59342.1,2025-05-07,5,13.7,inactive
CUST-00585,Nicole,Brown,nicole.brown@business.net,,Tech Corp,"Los Angeles, CA",47738.69,2025-06-16,5,16.7,active
CUST-00586,Sarah,Davis,sarah.davis@company.com,+1-869-979-8314,AI Innovations,"New York, NY",74051.68,2025-06-26,2,17.3,churned
CUST-00587,Daniel,Jones,daniel.jones@yahoo.com,+1-883-355-7246,Cloud Solutions,"Miami, FL",45200.82,2025-08-23,5,23.3,pending
CUST-00588,James,Martin,james.martin@business.net,+1-970-557-8145,Network Solutions,"Austin, TX",96506.29,2025-09-01,1,16.2,inactive
CUST-00589,James,Moore,james.moore@yahoo.com,+1-830-158-7210,Platform Inc,"Denver, CO",24286.0,2025-05-27,3,20.4,pending
CUST-00590,Nicole,Rodriguez,nicole.rodriguez@business.net,+1-435-566-3195,Digital Media Co,"Portland, OR",59302.72,2025-04-24,1,13.4,inactive
CUST-00591,Daniel,Williams,daniel.williams@outlook.com,+1-556-197-9261,Software Partners,"Los Angeles, CA",92136.81,2025-05-08,1,21.2,active
CUST-00592,Jennifer,Gonzalez,jennifer.gonzalez@business.net,+1-620-810-3583,Software Partners,"Miami, FL",24429.8,2025-08-03,1,-5.5,inactive
CUST-00593,Amanda,Anderson,amanda.anderson@company.com,+1-673-519-7657,Analytics Group,"Charlotte, NC",54384.67,2025-04-29,1,5.5,inactive
CUST-00594,Robert,Rodriguez,robert.rodriguez@business.net,+1-491-321-8066,Digital Media Co,"Phoenix, AZ",94187.48,2025-05-12,2,8.1,pending
CUST-00595,Amanda,Johnson,amanda.johnson@yahoo.com,+1-271-833-9354,Data Systems Inc,"San Diego, CA",34570.51,2025-10-05,1,-6.9,pending
CUST-00596,Joshua,Martinez,joshua.martinez@gmail.com,+1-351-761-3904,Software Partners,"New York, NY",98326.88,2025-06-02,5,19.1,churned
CUST-00597,Jennifer,Thomas,jennifer.thomas@gmail.com,+1-990-323-7916,Data Systems Inc,"Chicago, IL",68861.95,2025-06-28,1,13.9,inactive
CUST-00598,William,Davis,william.davis@gmail.com,+1-255-662-3200,Software Partners,"Denver, CO",44692.92,2025-08-23,4,-6.4,active
CUST-00599,Joshua,Anderson,joshua.anderson@yahoo.com,+1-416-726-4495,Data Systems Inc,"Boston, MA",23211.05,2025-07-30,1,16.5,churned
CUST-00600,James,Hernandez,james.hernandez@gmail.com,+1-590-249-6539,Software Partners,"San Diego, CA",80102.67,2025-09-14,2,21.0,pending
CUST-00601,Daniel,Martinez,daniel.martinez@business.net,+1-324-999-7454,Web Services LLC,"Atlanta, GA",68642.97,2025-07-20,5,21.8,pending
CUST-00602,Robert,Martinez,robert.martinez@outlook.com,+1-903-841-3842,Analytics Group,"Los Angeles, CA",37734.47,2025-06-19,1,15.4,churned
CUST-00603,Amanda,Thomas,amanda.thomas@gmail.com,+1-697-784-7782,Tech Corp,"Boston, MA",56763.67,2025-06-08,3,14.5,pending
CUST-00604,Jennifer,Jackson,jennifer.jackson@business.net,+1-893-241-8264,Network Solutions,"Atlanta, GA",93268.26,2025-09-07,3,7.6,active
CUST-00605,William,Miller,william.miller@company.com,+1-494-946-4895,Digital Media Co,"Chicago, IL",92064.87,2025-09-27,5,14.0,churned
CUST-00606,Ashley,Taylor,ashley.taylor@gmail.com,+1-561-241-5235,Cloud Solutions,"New York, NY",77730.47,2025-07-10,3,13.3,inactive
CUST-00607,Emily,Jones,emily.jones@company.com,+1-981-127-9785,Platform Inc,"Phoenix, AZ",29931.41,2025-07-23,3,-0.7,active
CUST-00608,Nicole,Miller,nicole.miller@company.com,+1-350-588-3534,Software Partners,"Los Angeles, CA",16049.27,2025-07-20,4,23.8,pending
CUST-00609,Christopher,Taylor,christopher.taylor@gmail.com,+1-315-957-6780,Web Services LLC,"Los Angeles, CA",84267.47,2025-08-21,5,8.5,pending
CUST-00610,Sarah,Gonzalez,sarah.gonzalez@yahoo.com,+1-948-375-6684,Digital Media Co,"Miami, FL",84444.13,2025-09-30,3,1.5,churned
CUST-00611,William,Garcia,william.garcia@gmail.com,+1-523-743-4688,Network Solutions,"Phoenix, AZ",3622.06,2025-06-03,5,-6.0,churned
CUST-00612,Lisa,Gonzalez,lisa.gonzalez@gmail.com,+1-723-314-3558,Tech Corp,"Charlotte, NC",41538.79,2025-09-07,3,-6.6,active
CUST-00613,James,Davis,james.davis@company.com,+1-231-387-4852,Software Partners,"Austin, TX",13156.18,2025-05-22,1,10.6,active
CUST-00614,Stephanie,Martinez,stephanie.martinez@yahoo.com,+1-409-637-7432,Tech Corp,"Atlanta, GA",20977.04,2025-05-07,4,24.0,churned
CUST-00615,Amanda,Moore,,+1-571-779-8138,Cloud Solutions,"San Diego, CA",22353.34,2025-07-26,2,12.7,churned
CUST-00616,Robert,Lopez,robert.lopez@company.com,+1-809-344-7041,AI Innovations,"Atlanta, GA",53409.84,2025-08-06,2,-5.2,active
CUST-00617,Daniel,Moore,daniel.moore@yahoo.com,+1-280-808-7159,Cloud Solutions,"San Diego, CA",12424.08,2025-08-03,4,-3.5,churned
CUST-00618,Amanda,Jones,amanda.jones@company.com,,Data Systems Inc,"Austin, TX",82819.33,2025-05-09,3,0.5,inactive
CUST-00619,Nicole,Brown,nicole.brown@business.net,+1-296-789-2576,Network Solutions,"Los Angeles, CA",87655.23,2025-08-22,3,7.3,active
CUST-00620,Emily,Anderson,emily.anderson@gmail.com,+1-536-246-2737,Digital Media Co,"Portland, OR",72128.84,2025-08-16,1,-5.9,active
CUST-00621,Michael,Brown,michael.brown@yahoo.com,+1-422-581-6261,Digital Media Co,"Portland, OR",84367.81,2025-07-19,2,23.5,inactive
CUST-00622,Andrew,Taylor,andrew.taylor@business.net,+1-825-429-3614,Software Partners,"Seattle, WA",3463.61,2025-08-22,3,1.8,active
CUST-00623,Daniel,Hernandez,daniel.hernandez@gmail.com,+1-238-182-6210,Software Partners,"Austin, TX",77105.08,2025-07-16,4,14.7,pending
CUST-00624,Sarah,Taylor,sarah.taylor@yahoo.com,+1-878-402-3731,Tech Corp,"Boston, MA",40349.03,2025-09-03,4,5.7,pending
CUST-00625,Nicole,Smith,nicole.smith@outlook.com,+1-333-370-4073,Tech Corp,"San Diego, CA",68541.9,2025-04-22,3,7.4,churned
CUST-00626,Sarah,Martinez,sarah.martinez@gmail.com,+1-994-804-5275,Digital Media Co,"Austin, TX",98625.78,2025-07-25,2,-1.7,inactive
CUST-00627,Michelle,Hernandez,,+1-259-405-7347,Web Services LLC,"Atlanta, GA",41447.54,2025-06-29,2,2.7,inactive
CUST-00628,Sarah,Brown,sarah.brown@outlook.com,+1-807-724-4774,Digital Media Co,"New York, NY",68117.83,2025-05-15,3,18.1,churned
CUST-00629,James,Martin,james.martin@gmail.com,+1-230-184-3798,Platform Inc,"Charlotte, NC",96963.49,2025-06-10,1,1.4,churned
CUST-00630,Amanda,Lopez,amanda.lopez@yahoo.com,+1-516-802-2198,Cloud Solutions,"Nashville, TN",91656.32,2025-09-19,4,-6.1,pending
CUST-00631,Amanda,Thomas,amanda.thomas@business.net,+1-206-348-1521,Data Systems Inc,"Denver, CO",40939.48,2025-10-01,3,-2.5,pending
CUST-00632,Robert,Smith,robert.smith@outlook.com,+1-830-525-8760,Platform Inc,"New York, NY",22497.45,2025-08-13,3,-8.3,active
CUST-00633,Lisa,Thomas,lisa.thomas@yahoo.com,+1-411-891-6770,Data Systems Inc,"Boston, MA",69223.29,2025-09-09,4,13.6,pending
CUST-00634,Ashley,Thomas,ashley.thomas@outlook.com,+1-484-908-6561,Cloud Solutions,"Phoenix, AZ",69086.01,2025-06-26,3,17.7,active
CUST-00635,Amanda,Brown,amanda.brown@outlook.com,+1-511-579-2375,AI Innovations,"Boston, MA",88318.5,2025-07-09,3,2.9,pending
CUST-00636,Nicole,Moore,nicole.moore@company.com,+1-794-834-1962,AI Innovations,"San Diego, CA",15557.25,2025-07-17,1,23.3,active
CUST-00637,Andrew,Moore,andrew.moore@outlook.com,+1-563-523-2267,Data Systems Inc,"Boston, MA",75556.69,2025-06-12,3,5.2,pending
CUST-00638,Andrew,Taylor,andrew.taylor@yahoo.com,+1-249-533-2595,Analytics Group,"Boston, MA",71651.14,2025-10-02,2,24.0,inactive
CUST-00639,Lisa,Brown,lisa.brown@yahoo.com,+1-542-159-9649,Network Solutions,"Denver, CO",60016.92,2025-06-21,1,-3.7,inactive
CUST-00640,James,Davis,james.davis@company.com,,Cloud Solutions,"Austin, TX",42193.85,2025-04-16,3,-3.3,churned
CUST-00641,Ashley,Miller,ashley.miller@gmail.com,+1-641-380-2874,Cloud Solutions,"Atlanta, GA",89229.84,2025-07-24,1,24.6,active
CUST-00642,Michelle,Wilson,michelle.wilson@yahoo.com,,Tech Corp,"Atlanta, GA",49765.56,2025-06-28,3,-1.3,churned
CUST-00643,Sarah,Anderson,sarah.anderson@gmail.com,+1-831-860-4947,Cloud Solutions,"Atlanta, GA",26406.77,2025-04-11,4,14.8,pending
CUST-00644,Michael,Smith,michael.smith@business.net,+1-875-471-2703,Software Partners,"Atlanta, GA",90998.46,2025-06-03,3,2.4,churned
CUST-00645,Christopher,Lopez,christopher.lopez@yahoo.com,+1-783-933-7971,Analytics Group,"Chicago, IL",81249.17,2025-04-16,2,22.3,churned
CUST-00646,Michael,Martinez,michael.martinez@yahoo.com,+1-466-186-7529,Network Solutions,"Atlanta, GA",2453.6,2025-06-13,5,1.3,pending
CUST-00647,Emily,Jackson,emily.jackson@business.net,+1-313-836-3748,Software Partners,"Denver, CO",42424.16,2025-09-27,2,2.0,churned
CUST-00648,Michelle,Hernandez,michelle.hernandez@gmail.com,+1-476-123-8270,AI Innovations,"New York, NY",19865.59,2025-07-28,4,12.5,pending
CUST-00649,Robert,Wilson,robert.wilson@business.net,+1-675-999-2331,Analytics Group,"Chicago, IL",17416.03,2025-06-07,1,18.3,pending
CUST-00650,Robert,Hernandez,robert.hernandez@gmail.com,+1-552-839-5024,Web Services LLC,"Phoenix, AZ",17025.72,2025-05-10,3,1.0,active
CUST-00651,Christopher,Martin,christopher.martin@company.com,+1-597-768-7430,Network Solutions,"Austin, TX",65330.56,2025-04-22,2,21.4,churned
CUST-00652,Matthew,Johnson,matthew.johnson@gmail.com,+1-825-712-8670,Software Partners,"Atlanta, GA",81979.25,2025-07-10,1,2.7,inactive
CUST-00653,William,Hernandez,william.hernandez@company.com,+1-215-193-2662,Platform Inc,"Los Angeles, CA",86315.15,2025-05-02,1,14.7,active
CUST-00654,Nicole,Anderson,nicole.anderson@outlook.com,,Platform Inc,"Chicago, IL",97868.7,2025-08-25,3,-3.0,inactive
CUST-00655,Andrew,Martinez,andrew.martinez@outlook.com,+1-522-384-6899,Web Services LLC,"Los Angeles, CA",70926.8,2025-05-16,2,21.3,pending
CUST-00656,Amanda,Jackson,amanda.jackson@gmail.com,+1-468-995-3151,Digital Media Co,"Portland, OR",23408.08,2025-05-12,4,15.6,inactive
CUST-00657,Sarah,Taylor,sarah.taylor@gmail.com,+1-641-917-8822,Digital Media Co,"Phoenix, AZ",2867.57,2025-07-09,1,-7.9,pending
CUST-00658,Michael,Rodriguez,michael.rodriguez@gmail.com,+1-331-523-4303,Digital Media Co,"Denver, CO",94913.14,2025-10-02,3,5.7,churned
CUST-00659,James,Thomas,james.thomas@gmail.com,+1-966-813-6442,Digital Media Co,"Nashville, TN",10924.83,2025-09-12,5,19.2,inactive
CUST-00660,Matthew,Brown,matthew.brown@business.net,+1-601-206-4752,Web Services LLC,"Boston, MA",23196.47,2025-07-11,1,-3.9,churned
CUST-00661,Ashley,Moore,ashley.moore@outlook.com,+1-886-351-2959,Cloud Solutions,"New York, NY",24215.65,2025-05-24,3,8.4,churned
CUST-00662,William,Martinez,william.martinez@yahoo.com,+1-395-108-9053,Platform Inc,"Seattle, WA",94794.71,2025-07-01,3,18.5,active
CUST-00663,Ashley,Garcia,ashley.garcia@outlook.com,+1-594-708-3409,AI Innovations,"Los Angeles, CA",95911.37,2025-07-23,5,-8.1,pending
CUST-00664,Sarah,Moore,sarah.moore@outlook.com,+1-543-415-5801,Tech Corp,"Miami, FL",46161.2,2025-07-03,1,7.5,churned
CUST-00665,Stephanie,Smith,stephanie.smith@outlook.com,+1-976-340-9882,Software Partners,"Atlanta, GA",70482.81,2025-07-27,5,2.9,active
CUST-00666,Andrew,Moore,andrew.moore@business.net,+1-228-486-8570,Network Solutions,"Chicago, IL",64879.59,2025-07-05,2,15.3,active
CUST-00667,Nicole,Williams,nicole.williams@company.com,+1-220-619-6624,Network Solutions,"Austin, TX",56811.87,2025-07-07,5,21.2,active
CUST-00668,William,Jones,william.jones@company.com,+1-849-644-4789,Analytics Group,"Miami, FL",18325.52,2025-06-24,1,6.5,pending
CUST-00669,Michael,Garcia,michael.garcia@yahoo.com,+1-819-578-3885,Software Partners,"Portland, OR",85451.43,2025-08-30,5,-0.4,active
CUST-00670,James,Smith,james.smith@gmail.com,+1-902-848-4397,AI Innovations,"New York, NY",1334.22,2025-08-02,1,-3.3,inactive
CUST-00671,Stephanie,Gonzalez,stephanie.gonzalez@business.net,+1-777-325-7239,AI Innovations,"Phoenix, AZ",27447.12,2025-06-05,5,9.5,active
CUST-00672,Christopher,Martin,christopher.martin@business.net,+1-387-718-8609,Digital Media Co,"Seattle, WA",4050.45,2025-08-17,3,16.8,inactive
CUST-00673,Christopher,Rodriguez,christopher.rodriguez@business.net,+1-290-207-3547,Software Partners,"Boston, MA",86852.99,2025-06-10,1,18.5,inactive
CUST-00674,Christopher,Jones,christopher.jones@yahoo.com,+1-706-498-8750,AI Innovations,"Seattle, WA",93714.95,2025-09-13,4,-9.3,pending
CUST-00675,Andrew,Moore,andrew.moore@yahoo.com,+1-784-322-7985,Web Services LLC,"Chicago, IL",28397.84,2025-05-29,5,1.3,active
CUST-00676,Sarah,Wilson,sarah.wilson@business.net,+1-622-588-8652,Tech Corp,"New York, NY",63935.05,2025-07-13,5,-4.1,pending
CUST-00677,Robert,Lopez,robert.lopez@yahoo.com,+1-426-120-2887,Software Partners,"Nashville, TN",97640.47,2025-04-27,2,0.8,churned
CUST-00678,William,Anderson,william.anderson@business.net,+1-756-982-4283,Web Services LLC,"San Diego, CA",12298.13,2025-07-15,5,1.8,pending
CUST-00679,Joshua,Wilson,joshua.wilson@outlook.com,+1-975-778-8808,Tech Corp,"Denver, CO",42418.35,2025-04-27,3,14.0,pending
CUST-00680,Lisa,Garcia,lisa.garcia@yahoo.com,,Digital Media Co,"Seattle, WA",35914.05,2025-07-07,4,-2.9,pending
CUST-00681,Nicole,Miller,nicole.miller@gmail.com,+1-266-691-3037,AI Innovations,"Austin, TX",58757.76,2025-08-11,2,9.4,active
CUST-00682,Nicole,Wilson,nicole.wilson@gmail.com,+1-922-588-8719,Cloud Solutions,"Chicago, IL",74806.69,2025-07-08,2,-5.9,inactive
CUST-00683,William,Davis,william.davis@gmail.com,+1-818-228-2167,Platform Inc,"Charlotte, NC",73788.55,2025-09-21,4,-9.7,churned
CUST-00684,Jennifer,Taylor,jennifer.taylor@outlook.com,,AI Innovations,"San Diego, CA",66412.4,2025-07-14,2,17.0,active
CUST-00685,Jessica,Gonzalez,jessica.gonzalez@gmail.com,+1-992-618-7622,,"Phoenix, AZ",3171.25,2025-07-23,5,3.3,active
CUST-00686,Jennifer,Brown,jennifer.brown@business.net,+1-332-409-6026,Cloud Solutions,"Nashville, TN",2900.92,2025-05-11,3,-0.3,active
CUST-00687,Michael,Martinez,michael.martinez@company.com,+1-873-219-9768,Network Solutions,"Chicago, IL",76682.46,2025-07-15,4,10.2,pending
CUST-00688,James,Wilson,james.wilson@company.com,+1-301-462-7333,Platform Inc,"Seattle, WA",68628.54,2025-04-24,5,6.0,pending
CUST-00689,Sarah,Brown,sarah.brown@business.net,+1-313-173-2670,Platform Inc,"Austin, TX",46614.24,2025-07-05,4,-5.0,pending
CUST-00690,Lisa,Martinez,lisa.martinez@gmail.com,+1-561-234-1213,AI Innovations,"Austin, TX",80855.36,2025-05-15,1,-2.5,inactive
CUST-00691,Michael,Davis,michael.davis@yahoo.com,+1-592-346-6381,Data Systems Inc,"San Diego, CA",93899.44,2025-06-15,5,5.4,churned
CUST-00692,Amanda,Lopez,amanda.lopez@gmail.com,+1-427-243-8926,AI Innovations,"Denver, CO",60119.79,2025-08-08,3,3.0,active
CUST-00693,Andrew,Garcia,andrew.garcia@outlook.com,+1-965-132-9459,Tech Corp,"Denver, CO",78000.85,2025-05-24,1,4.1,churned
CUST-00694,Michelle,Wilson,michelle.wilson@outlook.com,+1-748-538-1903,Network Solutions,"Atlanta, GA",26210.32,2025-05-15,3,16.7,pending
CUST-00695,Daniel,Jones,daniel.jones@outlook.com,+1-407-529-7981,Network Solutions,"Atlanta, GA",48705.62,2025-05-20,2,-5.6,pending
CUST-00696,Emily,Thomas,emily.thomas@yahoo.com,+1-975-893-2795,Digital Media Co,"New York, NY",54361.19,2025-04-14,1,-6.1,pending
CUST-00697,Matthew,Thomas,matthew.thomas@gmail.com,+1-834-839-2133,Analytics Group,"Seattle, WA",17079.45,2025-06-03,4,5.5,active
CUST-00698,Nicole,Hernandez,nicole.hernandez@company.com,+1-992-593-7901,Data Systems Inc,"Charlotte, NC",15903.68,2025-07-20,3,-6.8,active
CUST-00699,Jessica,Wilson,jessica.wilson@outlook.com,+1-810-899-8259,Network Solutions,"Phoenix, AZ",23631.92,2025-05-31,4,9.1,pending
CUST-00700,Robert,Brown,robert.brown@gmail.com,+1-692-285-6643,,"Denver, CO",77500.38,2025-10-08,2,23.3,pending
CUST-00701,Christopher,Anderson,christopher.anderson@outlook.com,+1-469-646-4877,Analytics Group,"Austin, TX",67657.19,2025-07-23,4,16.1,pending
CUST-00702,Robert,Lopez,robert.lopez@business.net,+1-450-733-3742,Tech Corp,"Denver, CO",85432.03,2025-06-13,4,-4.1,churned
CUST-00703,William,Gonzalez,william.gonzalez@company.com,+1-935-855-2524,Data Systems Inc,"Phoenix, AZ",11017.18,2025-05-15,3,7.0,inactive
CUST-00704,Nicole,Johnson,nicole.johnson@business.net,+1-426-486-1218,Cloud Solutions,"New York, NY",40334.48,2025-05-03,3,24.5,inactive
CUST-00705,William,Gonzalez,william.gonzalez@business.net,+1-937-691-5612,Software Partners,"Nashville, TN",29288.74,2025-08-28,5,15.2,pending
CUST-00706,David,Smith,david.smith@company.com,+1-345-433-2779,Data Systems Inc,"Portland, OR",98545.77,2025-08-31,5,13.3,pending
CUST-00707,Matthew,Martinez,matthew.martinez@company.com,+1-517-632-1823,Data Systems Inc,"Seattle, WA",60239.64,2025-05-12,5,-8.0,churned
CUST-00708,Robert,Hernandez,robert.hernandez@gmail.com,+1-806-596-9833,Network Solutions,"Phoenix, AZ",18891.54,2025-05-18,3,6.7,pending
CUST-00709,Jennifer,Davis,jennifer.davis@yahoo.com,+1-605-933-1182,Tech Corp,"Charlotte, NC",79258.6,2025-06-05,5,21.4,inactive
CUST-00710,Emily,Miller,emily.miller@outlook.com,+1-239-739-5333,Cloud Solutions,"Los Angeles, CA",13728.15,2025-08-06,2,20.7,churned
CUST-00711,Christopher,Taylor,christopher.taylor@gmail.com,+1-705-394-9350,Data Systems Inc,"New York, NY",6824.97,2025-09-16,1,-7.6,active
CUST-00712,Nicole,Garcia,nicole.garcia@gmail.com,+1-408-964-2227,Cloud Solutions,"New York, NY",8804.43,2025-07-09,4,20.4,inactive
CUST-00713,Amanda,Taylor,amanda.taylor@business.net,+1-590-192-4852,Network Solutions,"Austin, TX",25539.05,2025-10-06,1,5.4,churned
CUST-00714,Stephanie,Anderson,stephanie.anderson@company.com,+1-688-821-7275,Cloud Solutions,"Seattle, WA",19391.91,2025-07-06,5,20.1,pending
CUST-00715,Matthew,Williams,matthew.williams@business.net,+1-765-892-1511,Platform Inc,"San Diego, CA",4968.47,2025-06-07,2,-7.6,churned
CUST-00716,Sarah,Brown,sarah.brown@company.com,+1-436-777-8005,Web Services LLC,"Miami, FL",58316.66,2025-07-20,4,23.1,active
CUST-00717,Joshua,Thomas,joshua.thomas@business.net,+1-662-268-8512,Network Solutions,"San Diego, CA",11906.66,2025-06-23,5,22.8,pending
CUST-00718,Ashley,Martinez,ashley.martinez@business.net,+1-296-899-2634,AI Innovations,"San Diego, CA",43234.6,2025-10-08,3,-0.9,churned
CUST-00719,Nicole,Garcia,nicole.garcia@business.net,+1-358-818-3723,Software Partners,"Portland, OR",48019.07,2025-09-28,2,6.1,pending
CUST-00720,Robert,Williams,robert.williams@business.net,+1-316-183-5570,Network Solutions,"Miami, FL",75876.31,2025-08-11,4,23.6,pending
CUST-00721,Nicole,Lopez,nicole.lopez@outlook.com,,Network Solutions,"Portland, OR",37274.58,2025-06-26,2,6.6,churned
CUST-00722,Jessica,Wilson,jessica.wilson@business.net,+1-408-985-4864,Cloud Solutions,"New York, NY",11852.95,2025-10-05,2,23.5,pending
CUST-00723,Daniel,Brown,daniel.brown@business.net,+1-551-134-7643,Digital Media Co,"New York, NY",97235.55,2025-07-21,3,19.2,churned
CUST-00724,David,Garcia,david.garcia@outlook.com,+1-457-411-1998,Platform Inc,"Austin, TX",72251.59,2025-10-01,1,-2.9,pending
CUST-00725,Ashley,Martin,ashley.martin@company.com,+1-838-568-9122,Cloud Solutions,"Charlotte, NC",87932.43,2025-05-13,1,-7.7,churned
CUST-00726,Emily,Moore,emily.moore@company.com,+1-515-946-1253,Cloud Solutions,"San Diego, CA",91233.39,2025-10-01,1,15.3,active
CUST-00727,Andrew,Thomas,andrew.thomas@company.com,+1-515-587-5263,Analytics Group,"Atlanta, GA",35726.99,2025-05-26,5,11.6,inactive
CUST-00728,Nicole,Martinez,nicole.martinez@gmail.com,+1-703-140-7094,Analytics Group,"San Diego, CA",84624.6,2025-05-08,1,17.1,pending
CUST-00729,Andrew,Moore,andrew.moore@outlook.com,+1-358-147-5475,Data Systems Inc,"Austin, TX",89917.62,2025-05-31,1,14.3,active
CUST-00730,Lisa,Thomas,lisa.thomas@outlook.com,,Network Solutions,"Phoenix, AZ",42175.0,2025-05-11,2,22.8,inactive
CUST-00731,Emily,Garcia,emily.garcia@outlook.com,+1-558-153-7149,Cloud Solutions,"Denver, CO",24403.92,2025-05-06,3,1.1,churned
CUST-00732,William,Rodriguez,william.rodriguez@gmail.com,+1-400-339-1743,Analytics Group,"San Diego, CA",98889.07,2025-05-15,4,19.1,active
CUST-00733,Jessica,Johnson,jessica.johnson@outlook.com,,Web Services LLC,"Austin, TX",77920.44,2025-08-09,4,24.6,pending
CUST-00734,Andrew,Rodriguez,,+1-684-718-5077,Tech Corp,"Miami, FL",92480.96,2025-06-27,3,19.6,churned
CUST-00735,Joshua,Moore,,+1-851-355-5435,AI Innovations,"Los Angeles, CA",97322.89,2025-10-06,1,21.2,active
CUST-00736,Joshua,Johnson,joshua.johnson@gmail.com,+1-907-936-5279,Analytics Group,"Seattle, WA",43531.89,2025-10-05,3,-7.0,churned
CUST-00737,Joshua,Smith,joshua.smith@business.net,+1-485-492-2233,Web Services LLC,"Seattle, WA",97617.29,2025-08-30,2,14.9,churned
CUST-00738,Daniel,Miller,daniel.miller@company.com,+1-885-434-5207,Software Partners,"Chicago, IL",81394.73,2025-07-02,1,16.6,active
